"","(Intercept)","TSizeCatTR1","TSizeCatTR2","TSizeCatTR3","fsCat1","fsCat2","fsCat3","northness","fsCat1:northness","fsCat2:northness","fsCat3:northness","TSizeCatTR1:fsCat1","TSizeCatTR2:fsCat1","TSizeCatTR3:fsCat1","TSizeCatTR1:fsCat2","TSizeCatTR2:fsCat2","TSizeCatTR3:fsCat2","TSizeCatTR1:fsCat3","TSizeCatTR2:fsCat3","TSizeCatTR3:fsCat3"
"1",-48.7455997699256,-11.9116843011664,-28.1115176375526,2.46171769615843,49.1215754889575,48.662570208942,48.9681798315454,113.149905651034,-115.375804367769,-112.732880524892,-113.430889607518,12.3968233494017,26.2861246761341,-4.61844432941564,11.9328486271023,28.2571162767855,-3.43642802060321,12.6512427005573,29.4046904535987,-1.37394256376567
"2",3.58860786487745,0.409639814159781,-1.43522993973628,-0.553373464759024,-5.57932832725454,-78.2839567352032,-93.3308406338177,-1.59725605474213,0.885979357473992,3.17723679540992,1.14593496669057,1.41616236689124,5.45053432065879,5.50660991726587,71.4584686551148,77.4308763556696,77.5609213347594,30.7936979720782,89.0701220436493,91.4349145073017
